uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"cfb037f8-5919-49e5-a651-4d49c0ac0c14","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","21_400","NEON.PLA.D01.BART.03756",,"ok","single bole tree","Live",18.3,130,,15.1,,,,,,,,,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"971c42dd-b420-4234-8c03-a5e34aa578bd","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","21_400","NEON.PLA.D01.BART.03781",,"ok","single bole tree","Live",15.8,130,,25.2,,,,,,,,,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"090bb0c0-9f1e-4fd2-bc37-36b19ebd1e42","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","41_400","NEON.PLA.D01.BART.03636",,"ok","single bole tree","Live",25.9,130,,22.0,,,,,,,,,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"e2092d69-8a1a-4f4f-97a1-0ffbeeb27582","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","41_400","NEON.PLA.D01.BART.03893",,"ok","single bole tree","Live",50.2,130,,20.1,,,,,,,,,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"5c7358a5-e8fb-4e58-9033-1dc668dd8d24","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","21_400","NEON.PLA.D01.BART.03763",,"ok","single bole tree","Live",37.7,130,,19.3,,,,,,,,,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"04028a0f-e36e-4cb8-935e-f51f73456332","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","41_400","NEON.PLA.D01.BART.03635",,"ok","single bole tree","Live",14.1,130,,14.6,,,,,,,,,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"a8150c5f-1e4b-41b2-b2e4-b1b28afc1aa5","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","21_400","NEON.PLA.D01.BART.03631",,"ok","single bole tree","Live, disease damaged",22.0,130,,14.0,,,,,,,,,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"7227581f-1b8f-48c1-8022-eb38f56d7130","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","41_400","NEON.PLA.D01.BART.03896",,"ok","single bole tree","Live",26.5,130,,17.0,,,,,,,,,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"a22d32b3-7e27-410c-81b2-37619c101197","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","41_400","NEON.PLA.D01.BART.03637",,"ok","small tree","Live, disease damaged",6.9,130,,8.4,,,,,,,,,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"e5f1040f-4aa1-41e5-8027-c10d5924ed34","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","21_400","NEON.PLA.D01.BART.03799B",,"ok","multi-bole tree","Dead, broken bole",23.5,160,,,,6.6,15.5,,,,,,,,,,,,,,,,,"pith intersection at 60cm","jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"fbc5ec5c-9398-4a8f-a6fc-9894bcb88c3d","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","41_400","NEON.PLA.D01.BART.04527",,"ok","single bole tree","Live",23.4,130,,15.1,,,,,,,,,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"7e8ae770-880c-43aa-ba81-77e6dc23acf7","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","41_400","NEON.PLA.D01.BART.03639",,"ok","small tree","Live, disease damaged",1.5,130,,3.6,,,,,,,,,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"810249ff-109b-4291-a451-c2e7eaf996d3","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","21_400","NEON.PLA.D01.BART.03768A",,"ok","multi-bole tree","Live, disease damaged",9.0,130,,,,,,,,,,,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"c168affc-a16f-4472-bd6c-40a987dc341d","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","41_400","NEON.PLA.D01.BART.03654",,"ok","small tree","Live, disease damaged",4.1,130,,5.6,,,,,,,,,,,,,,,,,,,,"main bole is dead","jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"34859b4b-b6d5-45bc-8fc7-fc660ddb99ae","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","41_400","NEON.PLA.D01.BART.03645",,"ok","multi-bole tree","Live",35.8,130,,16.0,,,,,,,,,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"41d75ac5-99ef-45a9-a4dc-a0e6864d88a4","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","21_400","NEON.PLA.D01.BART.03792",,"ok","sapling","Live, disease damaged",,,,2.4,,,,,,,,1.3,10,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"f4e39c30-dd41-4899-a44a-107291c93cdf","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","21_400","NEON.PLA.D01.BART.04953",,"ok","sapling","Live",,,,1.1,,,,,,,,1.0,10,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"8c2478a8-7a3f-43af-bec5-c5b3ac317134","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","21_400","NEON.PLA.D01.BART.03797",,"ok","small tree","Live, disease damaged",2.5,130,,5.3,,,,,,,,,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"a620f376-9802-45d9-b4b2-bdf1e15b47bd","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","41_400","NEON.PLA.D01.BART.03657",,"ok","single shrub","Live",1.9,10,,1.4,0.7,,,1.7,1.5,,"ellipsoid or sphere",,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"84f4a913-0e68-40b3-b6ee-c216c2274b87","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","41_400","NEON.PLA.D01.BART.03653",,"ok","sapling","Live",,,,1.1,,,,,,,,1.5,10,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"c3457770-d5be-45c1-9cb0-5b902d56170a","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","21_400","NEON.PLA.D01.BART.03800",,"ok","single bole tree","Live",12.0,130,,14.2,,,,,,,,,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"01f5ee13-b0a5-47d1-a00b-23946e3486b8","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","21_400","NEON.PLA.D01.BART.03627",,"ok","single bole tree","Live",23.4,130,,13.7,,,,,,,,,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"d60e3537-80c6-4797-8359-3aeb6533153c","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","21_400","NEON.PLA.D01.BART.03609",,"ok","single bole tree","Dead, broken bole",18.3,130,,4.5,,4.5,13.0,,,,,,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"dd0fd8a0-5f08-4b29-b6cd-682dea1636ca","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","41_400","NEON.PLA.D01.BART.03643",,"ok","sapling","Live, disease damaged",,,,1.4,,,,,,,,1.3,10,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"b2ab835a-5ad8-4786-804b-ebf524917f75","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","21_400","NEON.PLA.D01.BART.04530",,"ok","single bole tree","No longer qualifies",,,,,,,,,,,,,,,,,,,,,,,,"less than DBH","jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"1269b08d-e83c-4493-8347-9815f9f738cc","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","21_400","NEON.PLA.D01.BART.03662",,"ok","single bole tree","Live",21.4,130,,17.6,,,,,,,,,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"bc36255e-03f9-45ea-96b7-abadeeca1a53","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","41_400","NEON.PLA.D01.BART.03638",,"ok","single shrub","No longer qualifies",,,,,,,,,,,,,,,,,,,,,,,,"removed because part of 3656","jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"3bcf559e-fbcd-4e49-81f4-0bef7d97dfb1","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","21_400","NEON.PLA.D01.BART.03772",,"ok","single bole tree","Live",29.6,130,,21.3,,,,,,,,,,,,,,,,,,,,,"jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
"88c7b98a-f7c7-4a84-af55-3eb030a57c9d","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","21_400","NEON.PLA.D01.BART.03799A",,"ok","multi-bole tree","Dead, broken bole",27.8,160,,,,1.8,26.3,,,,,,,,,,,,,,,,,"splits from main bole below 30cm but splits again at 60cm; took diameter 100cm above 2nd pith intersection","jwebber@field-ops.org","mday@field-ops.org",,"legacyData"
