uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"f3907146-4633-45e4-b650-724a0807e8e6","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","39_400","NEON.PLA.D12.YELL.01258","1","ok","single bole tree","Live",41.5,130,"noChange",16.3,,,,6.4,4.6,"Partially shaded",,,,,,"2020-09-14","2020-10-21",37.6,10.70,158,16.20,"ok",37.78,,"0000-0002-3973-0882","0000-0003-4019-7357","1fd31c55-8f2d-4bbe-95b1-1b596e170446",
"8ac59a6f-322d-4db3-89ce-8707225be192","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","23_400","NEON.PLA.D12.YELL.01500","1","ok","single bole tree","Live",24.6,130,"noChange",12.1,,,,3.6,2.5,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","f7daaf72-b911-48f4-b5c3-3e7af63536b7",
"c3baf4a6-85d4-4713-bed6-9a842b7e7ca6","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","39_400","NEON.PLA.D12.YELL.01254","1","ok","single bole tree","Live",47.1,130,"noChange",13.9,,,,5.5,5.2,"Partially shaded",,,,,,"2020-09-14","2020-10-21",42.6,19.20,151,21.80,"ok",42.68,,"0000-0002-3973-0882","0000-0003-4019-7357","7f788600-6db2-41bc-977c-7805242d47db",
"f332b61f-1bba-4979-ab31-21972c7665a0","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","23_400","NEON.PLA.D12.YELL.01201A","2","ok","multi-bole tree","Dead, broken bole",13.2,130,"noChange",,,5.1,8.0,,,,,,,,,,,,,,,,,"Dead; Unknown cause of death","0000-0002-3973-0882","0000-0003-4019-7357","648947ad-2409-4698-9ee1-28c9bc59789c",
"ec49d385-0dbb-49a0-a486-01daeb6333d7","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","39_400","NEON.PLA.D12.YELL.01256","1","ok","single bole tree","Live",12.7,130,"noChange",5.0,,,,2.8,2.6,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","3fe51e91-e534-45e0-8dec-1dd28b8ee0a3",
"e15df794-bf30-47b4-8bb3-c165a1cdf0e1","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","33_10_4","NEON.PLA.D12.YELL.01439","1","ok","small shrub","Standing dead",,,"noChange",0.4,,,,1.0,0.7,"Full sun","half-sphere",1.2,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0002-3973-0882","0000-0003-4019-7357","72574435-e84b-4b8b-8227-80e99f11f714",
"e759dc06-7744-4454-a903-d704ec5d67c2","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","24_10_2","NEON.PLA.D12.YELL.01425","1","ok","sapling","Live",,,"deformityGrowth",1.7,,,,,,"Partially shaded",,2.1,15,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","04065772-fb87-40e4-a2ab-8d96d31f6475",
"b5a24a1d-b6b4-43b4-aac7-5081fb016fc0","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","33_10_4","NEON.PLA.D12.YELL.01434","1","ok","small shrub","Standing dead",,,"noChange",0.4,,,,1.1,0.8,"Full sun","oblate half-sphere",2.9,10,,,,,,,,,,,"Unknown cause of death","0000-0002-3973-0882","0000-0003-4019-7357","94da6df3-6e2d-4b9e-a348-fe5786ce890d",
"51fac192-97e8-4c3b-9250-b1209c08b2d6","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","33_10_4","NEON.PLA.D12.YELL.01440","1","ok","small shrub","Standing dead",,,"noChange",0.3,,,,0.8,0.7,"Full sun","half-sphere",2.3,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0002-3973-0882","0000-0003-4019-7357","4ce15165-efec-4dbc-918e-51493fdfcced",
"fada8202-7554-4318-9c20-8ecf6ea7cc30","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","23_400","NEON.PLA.D12.YELL.01496","1","ok","single bole tree","Standing dead",21.8,134,"noChange",11.5,,,,3.6,3.2,"Partially shaded",,,,,,,,,,,,,,"Dead; Unknown cause of death","0000-0002-3973-0882","0000-0003-4019-7357","ef940038-42b6-4a50-a294-2441a5d8afdb",
"5d964c12-1678-4d86-bd4a-2da94ba82960","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","39_10_1","NEON.PLA.D12.YELL.01293","2","ok","small shrub","Live",,,"noChange",,,,,,,,"half-sphere",1.2,10,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","c5835954-d0c5-4ace-88e1-e36fb8ec263b",
"93675dad-44a9-4679-b0e9-6c33715b3750","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","24_10_2","NEON.PLA.D12.YELL.01429","1","ok","small tree","Live",2.7,130,"noChange",3.7,,,,1.1,1.0,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","0350ad06-c28b-48a7-a7a7-70e56cd0e326",
"9afc3eb0-12f1-49a2-ad2e-9bd642ab67b1","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","39_400","NEON.PLA.D12.YELL.01255","1","ok","single bole tree","Live",26.4,145,"branchGrowth",12.4,,,,3.7,3.3,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","6023a889-5297-45a6-904d-3eb6e79b05aa",
"a23f07d4-b2d2-402f-9f11-94a2d1737349","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","23_400","NEON.PLA.D12.YELL.01495","1","ok","single bole tree","Live",38.3,130,"noChange",13.9,,,,6.4,5.7,"Partially shaded",,,,,,"2020-09-14","2020-10-21",34.1,15.20,160,36.30,"ok",34.77,,"0000-0002-3973-0882","0000-0003-4019-7357","d68de8b5-5993-4dfe-860a-0e661b481f43",
"731971f3-8106-4e6b-971d-a4821c3a3d09","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","39_10_1","NEON.PLA.D12.YELL.01293","3","ok","small shrub","Live",,,"noChange",,,,,,,,"half-sphere",1.4,10,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","19a4d56a-74d4-44da-87c7-40ed4465ff9b",
"51ef5b48-937a-4b92-b4d4-9b46398a8cfe","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","33_10_4","NEON.PLA.D12.YELL.01440","2","ok","small shrub","Standing dead",,,"noChange",,,,,,,,"half-sphere",2.1,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0002-3973-0882","0000-0003-4019-7357","83d951a9-ba6f-4210-91fd-22ae1cb2d64c",
"df35009e-6a68-4e2d-94a4-19a7eb4e9f0e","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","24_10_2","NEON.PLA.D12.YELL.01427","1","ok","small tree","Live",2.8,130,"noChange",4.0,,,,1.0,0.9,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","6f04046e-2edd-4b35-a316-18bfd3cb2a6e",
"120a19d6-c259-4f43-b0ac-98744798cdce","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","24_10_2","NEON.PLA.D12.YELL.01424","1","ok","small tree","Live",2.3,130,"noChange",4.1,,,,1.8,1.5,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","f8e64115-d1f1-4d28-b102-4337162670b7",
"901bec2e-4845-4f63-8e83-217a4810f3b3","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","39_400","NEON.PLA.D12.YELL.01253","1","ok","single bole tree","Live",24.8,130,"noChange",8.1,,,,4.3,3.4,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","240c5953-c4f2-48b6-baca-0475a2db599d",
"60a1eacc-fad8-4235-975a-abbd6976bf1c","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","23_400","NEON.PLA.D12.YELL.01198","1","ok","multi-bole tree","Live",30.8,130,"noChange",13.1,,,,6.1,6.0,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","90a89d71-e5fb-43e2-b5a4-6b83dd4ba064",
"e3a8ac39-bb67-4080-9d12-0f1753d25e66","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","24_10_2","NEON.PLA.D12.YELL.01422","1","ok","small tree","Live",1.3,130,"noChange",2.7,,,,0.7,0.5,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","a2315d94-460a-41fa-a6c4-5c9434fb6bc4",
"09d33437-2cbe-4ab4-b617-73fb86fb058b","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","33_10_4","NEON.PLA.D12.YELL.01439","5","ok","small shrub","Standing dead",,,"noChange",,,,,,,,"half-sphere",1.2,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0002-3973-0882","0000-0003-4019-7357","26d3cb4e-1dc3-455b-8435-2d44cdb2882e",
"58e70281-1af3-4348-9083-b3aa5947840d","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","23_400","NEON.PLA.D12.YELL.01202","1","ok","single bole tree","Live",21.2,130,"noChange",8.1,,,,2.4,2.2,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","d29884b6-50d6-438f-88ef-4f40bfa86be4",
"95979f3f-8b9b-4089-8665-03a659fe5c76","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","24_10_2","NEON.PLA.D12.YELL.01426","1","ok","small tree","Live",4.7,130,"noChange",6.4,,,,1.6,1.3,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","b6f41ffd-d3cd-4c9e-b46c-8cc2995dc08c",
"46831c21-1350-4c62-ba57-9c543e483249","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","33_10_4","NEON.PLA.D12.YELL.01440","3","ok","small shrub","Standing dead",,,"noChange",,,,,,,,"half-sphere",1.3,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0002-3973-0882","0000-0003-4019-7357","cb584d4e-f6fd-44f1-9df6-75d40f770dd8",
"07367b85-786f-449c-a7b1-dd6ad51b4b59","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","33_10_4","NEON.PLA.D12.YELL.01439","4","ok","small shrub","Standing dead",,,"noChange",,,,,,,,"half-sphere",1.8,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0002-3973-0882","0000-0003-4019-7357","265a76ee-8420-4dd8-8af7-38aba7a448b3",
"faa7c52a-3798-4ece-ae9f-31e1097bb1ba","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","33_10_4","NEON.PLA.D12.YELL.01439","3","ok","small shrub","Standing dead",,,"noChange",,,,,,,,"half-sphere",1.1,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0002-3973-0882","0000-0003-4019-7357","a3d44fcc-cc8f-4384-9c5d-c1d43a799103",
"c7a56777-34ca-4069-953c-5af6f1b5ab30","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","23_400","NEON.PLA.D12.YELL.02066","1","tagRemoved",,"No longer qualifies",,,"noChange",,,,,,,,,,,,,,,,,,,,,"Outside measurement area","0000-0002-3973-0882","0000-0003-4019-7357","abe99585-686f-456b-b312-2e0a648043db",
"3c6f40d6-f613-492b-b958-a0168122b1b3","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","39_400","NEON.PLA.D12.YELL.01252","1","ok","single bole tree","Live",35.2,130,"noChange",11.9,,,,5.4,4.9,"Partially shaded",,,,,,"2020-09-14","2020-10-21",32.7,9.50,157,12.40,"ok",32.79,,"0000-0002-3973-0882","0000-0003-4019-7357","471108d0-8bbd-4970-9dd5-1e230006c0f3",
"29df50c9-187d-454d-892f-878cebd1f891","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","24_10_2","NEON.PLA.D12.YELL.01428","1","ok","small tree","Live",5.6,130,"noChange",6.4,,,,1.7,1.2,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","7c79479e-f58a-455c-8c9b-82508d417c52",
"bee3d69d-805c-4e9a-a1cb-3c4e66d5e905","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","39_400","NEON.PLA.D12.YELL.01250","1","ok","single bole tree","Standing dead",11.4,140,"branchGrowth",3.8,,,,2.9,1.6,"Mostly shaded",,,,,,,,,,,,,,"Dead; Unknown cause of death","0000-0002-3973-0882","0000-0003-4019-7357","1db440fd-bce7-4e8f-ba8e-403285fd50fb",
"b8b5a1d4-2308-446d-9e11-a8a2d596086d","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","33_10_4","NEON.PLA.D12.YELL.01433","1","ok","small shrub","Standing dead",,,"noChange",0.4,,,,0.6,0.4,"Full sun","half-sphere",2.4,10,,,,,,,,,,,"Unknown cause of death","0000-0002-3973-0882","0000-0003-4019-7357","0343c2fd-5060-4e53-8873-e7b073246913",
"fe7475c3-b70c-4404-8308-2dc706b4391e","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","24_10_2","NEON.PLA.D12.YELL.01425","2","ok","sapling","Live",,,"noChange",,,,,,,"Partially shaded",,1.6,10,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","e4079f42-4e30-4728-baea-6d4e29eadf8c",
"841c10de-51d3-4b01-a675-b2d1ca917fe5","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","39_400","NEON.PLA.D12.YELL.01251","1","ok","single bole tree","Live",24.6,130,"noChange",10.0,,,,4.8,2.7,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","07d9fcc6-433e-4b48-b8f3-64ee7fb792a8",
"98911a29-ab2d-4e94-a77d-80c36a6dc7cb","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","39_400","NEON.PLA.D12.YELL.01249","1","ok","single bole tree","Live",22.3,130,"noChange",8.0,,,,3.4,3.3,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","2bd1c97a-27fe-4607-8621-34e538aee69a",
"aa71a472-0a30-47a5-a550-3f6b995d2b61","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","24_10_2","NEON.PLA.D12.YELL.01420","2","ok","sapling","Live",,,"noChange",,,,,,,"Full sun",,1.2,10,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","46c66ece-cbcf-4474-9b6f-96f59bcfefd9",
"ffce7387-2115-4267-8b3b-402cea564c98","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","39_400","NEON.PLA.D12.YELL.01259","1","ok","single bole tree","Live",44.7,130,"noChange",12.5,,,,5.5,5.4,"Partially shaded",,,,,,"2020-09-14","2020-10-21",44.6,7.10,150,10.10,"ok",44.70,,"0000-0002-3973-0882","0000-0003-4019-7357","5a626360-d97f-462e-b9b6-dc15223a4f06",
"0e93c153-0288-484c-a938-7f7a05a9b661","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","23_400","NEON.PLA.D12.YELL.01198A","2","ok","multi-bole tree","Live",24.5,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","45c00992-ee1e-4e8a-bb80-f0465242829a",
"028ff50e-776c-41be-9236-9674201f0539","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","39_10_1","NEON.PLA.D12.YELL.02298","1","ok","small shrub","Live",,,"noChange",0.5,,,,0.6,0.4,"Partially shaded","half-sphere",1.3,10,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","a504548d-ed00-4be6-a2e1-68c440c3e80a",
"b8fa8cc7-daea-4a47-8b26-cff0d6a009b6","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","24_10_2","NEON.PLA.D12.YELL.01423","1","ok","small tree","Live",3.1,130,"noChange",4.5,,,,1.6,1.3,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-3973-0882","0000-0003-4019-7357","e715ac86-3c99-4662-ad27-2cd65fe69d6c",
"060a68ff-a0f8-4120-bb90-057cefdecbba","YELL_044.basePlot.vst","2022-08-29","vst_YELL_2022","D12","YELL","YELL_044","23_400","NEON.PLA.D12.YELL.01419","1","tagRemoved",,"No longer qualifies",,,"noChange",,,,,,,,,,,,,,,,,,,,,"Outside measurement area","0000-0002-3973-0882","0000-0003-4019-7357","e32e190e-0691-4bfe-9045-c7ff4f526ff1",
