uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"5914809d-de19-49e6-80b4-9199834635b1","YELL_021.basePlot.vst","2019-07-23","vst_YELL_2019","D12","YELL","YELL_021","40_100","NEON.PLA.D12.YELL.00625",,"ok","single bole tree","Live",48.5,130,,24.2,,,,7.9,7.7,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-9407-8970","0000-0001-5523-6326",,
"363da77a-24f5-4d05-b550-865b7974a3d6","YELL_021.basePlot.vst","2019-07-23","vst_YELL_2019","D12","YELL","YELL_021","40_100","NEON.PLA.D12.YELL.00626",,"ok","single bole tree","Standing dead",25.5,130,,10.8,,,,0.0,0.0,"Mostly shaded",,,,,,,,,,,,,,"No live crown. Dead from presumed insects","0000-0002-9407-8970","0000-0001-5523-6326",,
"5821bf94-6866-42c1-9ec5-7c0ffbf11471","YELL_021.basePlot.vst","2019-07-23","vst_YELL_2019","D12","YELL","YELL_021","32_10_4","NEON.PLA.D12.YELL.00612",,"ok","small shrub","Live",,,,0.6,,,,1.1,0.6,,"oblate half-sphere",2.0,10,,,,,,,,,,,,"0000-0002-9407-8970","0000-0001-5523-6326",,
"8fbbdae9-3f07-4787-95fb-e18c1c6182e5","YELL_021.basePlot.vst","2019-07-23","vst_YELL_2019","D12","YELL","YELL_021","31_100","NEON.PLA.D12.YELL.00585",,"ok","single bole tree","Live",29.2,130,,21.1,,,,8.2,5.5,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-9407-8970","0000-0001-5523-6326",,
"bb892cab-ad60-40bf-902c-57d9bbfb853d","YELL_021.basePlot.vst","2019-07-23","vst_YELL_2019","D12","YELL","YELL_021","31_100","NEON.PLA.D12.YELL.00582",,"ok","single bole tree","Live",15.7,130,,14.7,,,,2.5,1.6,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-9407-8970","0000-0001-5523-6326",,
"560b0add-2741-4c50-bc73-36954bf50597","YELL_021.basePlot.vst","2019-07-23","vst_YELL_2019","D12","YELL","YELL_021","40_10_3","NEON.PLA.D12.YELL.00620",,"ok","small shrub","Live",,,,0.9,,,,0.8,0.7,,"inverted cone",1.0,10,0.08,0.05,,,,,,,,,,"0000-0002-9407-8970","0000-0001-5523-6326",,
"0559778f-67b6-4e58-9fc0-850b99de8c7e","YELL_021.basePlot.vst","2019-07-23","vst_YELL_2019","D12","YELL","YELL_021","41_100","NEON.PLA.D12.YELL.00648",,"ok","single bole tree","Live",27.0,130,,20.9,,,,3.9,3.5,"Full sun",,,,,,,,,,,,,,,"0000-0002-9407-8970","0000-0001-5523-6326",,
"c76873d9-8845-491e-88d3-b7c9c9e5a314","YELL_021.basePlot.vst","2019-07-23","vst_YELL_2019","D12","YELL","YELL_021","40_100","NEON.PLA.D12.YELL.00632",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-9407-8970","0000-0001-5523-6326",,
"815e18f0-30ce-46c7-89d4-8d4792358e49","YELL_021.basePlot.vst","2019-07-23","vst_YELL_2019","D12","YELL","YELL_021","41_100","NEON.PLA.D12.YELL.00650",,"ok","single bole tree","Live",37.5,130,,22.2,,,,6.7,6.1,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-9407-8970","0000-0001-5523-6326",,
"5fcfcbd4-1686-4cb5-af38-be06988aa4e3","YELL_021.basePlot.vst","2019-07-23","vst_YELL_2019","D12","YELL","YELL_021","40_10_3","NEON.PLA.D12.YELL.00623",,"ok","sapling","Live",,,,0.5,,,,,,,,1.4,10,,,,,,,,,,,,"0000-0002-9407-8970","0000-0001-5523-6326",,
