uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,tagID,individualID,tagStatus,identificationHistoryID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,morphospeciesID,growthForm,shape,plantStatus,leafNumber,meanLeafLength,meanPetioleLength,meanBladeLength,basalStemDiameter,meanBasalDiameter,stemDiameter,stemLength,measurementHeight,maxCrownDiameter,ninetyCrownDiameter,height,baseCrownHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,canopyPosition,oldPadCount,newPadCount,stemCount,branchCount,meanBranchLength,remarks,measuredBy,recordedBy,dataEntryRecordID
"f3f71f16-adac-49ed-922c-09f2ec133075","UNDE_037.basePlot.vst","2019-07-29","vst_UNDE_2019","D05","UNDE","UNDE_037","48_unknown_3",,"TEMP.PLA.NW.UNDE.2019.37154",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.3,,,,10,,,,,,,,,,,,,,"0000-0001-8511-9518","0000-0003-3160-1039",
"f20913c6-1219-403a-bc58-2a08634d9589","UNDE_037.basePlot.vst","2019-07-29","vst_UNDE_2019","D05","UNDE","UNDE_037","39_unknown_1",,"TEMP.PLA.NW.UNDE.2019.37045","notRequired",,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species",,,,"fern",,"Live",5,32.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-8511-9518","0000-0003-3160-1039",
"1494adf7-f9d0-4851-a6de-a39484060a22","UNDE_037.basePlot.vst","2019-07-29","vst_UNDE_2019","D05","UNDE","UNDE_037","39_unknown_1",,"TEMP.PLA.NW.UNDE.2019.37072","notRequired",,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species",,,,"fern",,"Live",3,42.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-8511-9518","0000-0003-3160-1039",
"11bd728f-0962-4b9a-8c39-a5593cda791e","UNDE_037.basePlot.vst","2019-07-29","vst_UNDE_2019","D05","UNDE","UNDE_037","41_unknown_1",,"TEMP.PLA.NW.UNDE.2019.37171","notRequired",,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.5,,,,10,,,,,,,,,,,,,,"0000-0001-8511-9518","0000-0003-3160-1039",
"dd7d7420-e58b-4c3e-aa2c-54dd8d49a3fd","UNDE_037.basePlot.vst","2019-07-29","vst_UNDE_2019","D05","UNDE","UNDE_037","51_unknown_4",,"TEMP.PLA.NW.UNDE.2019.37226","notRequired",,"DRCA11","Dryopteris carthusiana (Vill.) H.P. Fuchs","species",,,,"fern",,"Live",2,30.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-8511-9518","0000-0003-3160-1039",
"12e7f378-5c79-4dc7-9608-f29b7a4f100b","UNDE_037.basePlot.vst","2019-07-29","vst_UNDE_2019","D05","UNDE","UNDE_037","41_unknown_1",,"TEMP.PLA.NW.UNDE.2019.37210","notRequired",,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.5,,,,10,,,,,,,,,,,,,,"0000-0001-8511-9518","0000-0003-3160-1039",
"1261d427-78cd-46c9-b7b2-5b7658790743","UNDE_037.basePlot.vst","2019-07-29","vst_UNDE_2019","D05","UNDE","UNDE_037","41_unknown_1",,"TEMP.PLA.NW.UNDE.2019.37208","notRequired",,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.4,,,,10,,,,,,,,,,,,,,"0000-0001-8511-9518","0000-0003-3160-1039",
"b88b84c0-c968-44ad-9a31-2a1ba749375a","UNDE_037.basePlot.vst","2019-07-29","vst_UNDE_2019","D05","UNDE","UNDE_037","51_unknown_4",,"TEMP.PLA.NW.UNDE.2019.37274","notRequired",,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.3,,,,10,,,,,,,,,,,,,,"0000-0001-8511-9518","0000-0003-3160-1039",
"b42c39d2-3725-4624-bcac-089f7df04a28","UNDE_037.basePlot.vst","2019-07-29","vst_UNDE_2019","D05","UNDE","UNDE_037","51_unknown_4",,"TEMP.PLA.NW.UNDE.2019.37232","notRequired",,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.3,,,,10,,,,,,,,,,,,,,"0000-0001-8511-9518","0000-0003-3160-1039",
"5c8f9139-5d7e-4de3-82b3-29481de90067","UNDE_037.basePlot.vst","2019-07-29","vst_UNDE_2019","D05","UNDE","UNDE_037","41_unknown_1",,"TEMP.PLA.NW.UNDE.2019.37162","notRequired",,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.4,,,,10,,,,,,,,,,,,,,"0000-0001-8511-9518","0000-0003-3160-1039",
