uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"e8a147cb-c389-4cbe-ae79-7c70c938003a","BART_001.basePlot.vst","2021-09-02","vst_BART_2021","D01","BART","BART_001","31_10_1","NEON.PLA.D01.BART.01534","1","ok","small tree","Standing dead",7.3,130,"noChange",4.9,,,,4.0,3.0,"Mostly shaded",,,,,,,,,,,,,,"Unknown cause of death","0000-0002-1767-2984","0000-0002-9022-4475","2e3fa59d-5a7c-465e-9a60-eb38e23435bc",
"3b852634-8739-4456-9cf6-03ad0bfd0671","BART_001.basePlot.vst","2021-09-02","vst_BART_2021","D01","BART","BART_001","31_100","NEON.PLA.D01.BART.01526","1","ok","single bole tree","Live, disease damaged",13.2,130,"noChange",12.2,,,,8.3,4.8,"Mostly shaded",,,,,,,,,,,,,,"Beech bark disease on bole","0000-0002-1767-2984","0000-0002-9022-4475","51a43616-3bab-4f45-ba2d-76de082a220e",
"aa87f21c-6f29-48fb-924e-e16f0903ff86","BART_001.basePlot.vst","2021-09-02","vst_BART_2021","D01","BART","BART_001","32_100","NEON.PLA.D01.BART.01929","1","ok","single bole tree","Live",30.1,130,"noChange",17.8,,,,8.3,7.6,"Full sun",,,,,,,,,,,,,,,"0000-0002-1767-2984","0000-0002-9022-4475","14c3665e-07a6-4e5f-9f46-5a35137009c6",
"121b27c6-e2c1-4af0-89ec-6f9aa42067be","BART_001.basePlot.vst","2021-09-02","vst_BART_2021","D01","BART","BART_001","40_100","NEON.PLA.D01.BART.01535","1","ok","multi-bole tree","Live",14.9,130,"noChange",15.3,,,,5.5,5.3,"Mostly shaded",,,,,,,,,,,,,,,"0000-0002-1767-2984","0000-0002-9022-4475","e797b4d9-b66e-4977-9c28-876bebbc9872",
"9467054b-12e6-4347-a30e-9c9d12a9bfef","BART_001.basePlot.vst","2021-09-02","vst_BART_2021","D01","BART","BART_001","40_100","NEON.PLA.D01.BART.01679","1",,,"Lost, presumed dead",,,"noChange",,,,,,,,,,,,,,,,,,,,,"Did not find","0000-0002-1767-2984","0000-0002-9022-4475","afb5414e-24e7-4a24-8bc5-2a6eae7781d3",
"370aebf8-6eee-43fa-afb4-c26d9ee33935","BART_001.basePlot.vst","2021-09-02","vst_BART_2021","D01","BART","BART_001","40_100","NEON.PLA.D01.BART.01502","1","ok","single bole tree","Live",24.2,120,"noChange",15.4,,,,6.2,6.0,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-1767-2984","0000-0002-9022-4475","b5852954-4cd3-4fdf-8e5d-211a78c057a3",
"ad811acb-04f0-4f9b-94e6-6a692912492b","BART_001.basePlot.vst","2021-09-02","vst_BART_2021","D01","BART","BART_001","31_100","NEON.PLA.D01.BART.01505B","2","ok","multi-bole tree","Live",25.2,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-1767-2984","0000-0002-9022-4475","b2d471bb-19f8-487c-9a90-0595b481147c",
"793f4a75-5fdb-4d74-aec0-f38574bc7166","BART_001.basePlot.vst","2021-09-02","vst_BART_2021","D01","BART","BART_001","31_10_4","NEON.PLA.D01.BART.01514","1","ok","small tree","Standing dead",5.5,130,"noChange",4.3,,,,3.6,2.8,"Full shade",,,,,,,,,,,,,,"Fungal growth on bole","0000-0002-1767-2984","0000-0002-9022-4475","ed77d127-af64-46d2-b817-e2da5f35467a",
"781b5aca-b6a5-4bc8-ba98-f135f6ab19e5","BART_001.basePlot.vst","2021-09-02","vst_BART_2021","D01","BART","BART_001","40_10_1","NEON.PLA.D01.BART.05601","1","ok","small tree","Live",6.3,130,"noChange",5.6,,,,4.3,3.7,"Mostly shaded",,,,,,,,,,,,,,,"0000-0002-1767-2984","0000-0002-9022-4475","41a61097-df54-41dd-8ba8-c654f0dd8714",
"7e69f130-5cbe-4d26-9e2f-7e4dd26060c1","BART_001.basePlot.vst","2021-09-02","vst_BART_2021","D01","BART","BART_001","31_100","NEON.PLA.D01.BART.01538","1","ok","single bole tree","Live",18.1,140,"noChange",15.1,,,,8.5,5.6,"Full sun",,,,,,,,,,,,,,"Previously recorded as a TSCA. Corrected to ACRU in 2021 mapping record.","0000-0002-1767-2984","0000-0002-9022-4475","d6a8c90f-19aa-4b52-8ae1-f1f2e5852c6e",
