uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"30c13c48-0aea-449c-9881-f1c9a7444e85","BART_072.basePlot.vst","2019-10-01","vst_BART_2019","D01","BART","BART_072","21_400","NEON.PLA.D01.BART.05495",,"ok","single bole tree","Live, disease damaged",25.9,130,,18.8,,,,,,,,,,,,,,,,,,,,"Damage on bole from beech bark disease.","0000-0001-9529-4416","0000-0003-2931-6669",,
"62491c60-183a-4cfe-bb74-2a9c22f5f049","BART_072.basePlot.vst","2019-10-01","vst_BART_2019","D01","BART","BART_072","21_400","NEON.PLA.D01.BART.05499",,,,"Downed",,,,,,,,,,,,,,,,,,,,,,,,"Downing and death likely related to beech bark disease.","0000-0001-9529-4416","0000-0003-2931-6669",,
"5f4f3c0b-aabc-4f50-b0b7-f177c6806410","BART_072.basePlot.vst","2019-10-01","vst_BART_2019","D01","BART","BART_072","21_400","NEON.PLA.D01.BART.05829",,"ok","single bole tree","Live, disease damaged",10.5,130,,10.1,,,,,,,,,,,,,,,,,,,,"Damage on bole from beech bark disease.","0000-0001-9529-4416","0000-0003-2931-6669",,
"dbd9e1e9-4317-4798-b1dc-b3f38387227f","BART_072.basePlot.vst","2019-10-01","vst_BART_2019","D01","BART","BART_072","21_400","NEON.PLA.D01.BART.05388",,"ok","single bole tree","Live",48.8,130,,23.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-9529-4416","0000-0003-2931-6669",,
"a88d746d-3387-4894-a5cc-e0998eae592c","BART_072.basePlot.vst","2019-10-01","vst_BART_2019","D01","BART","BART_072","39_10_1","NEON.PLA.D01.BART.05493",,"ok","sapling","Live",,,,0.8,,,,,,,,1.8,10,,,,,,,,,,,,"0000-0001-9529-4416","0000-0003-2931-6669",,
"cef457be-b785-41b0-97bd-ab839775d55e","BART_072.basePlot.vst","2019-10-01","vst_BART_2019","D01","BART","BART_072","39_400","NEON.PLA.D01.BART.05489",,"ok","single bole tree","Live",61.8,130,,20.9,,,,,,,,,,,,,,,,,,,,,"0000-0001-9529-4416","0000-0003-2931-6669",,
"24b8d81e-e5c3-42ce-a743-311277d892b2","BART_072.basePlot.vst","2019-10-01","vst_BART_2019","D01","BART","BART_072","21_400","NEON.PLA.D01.BART.05373",,"ok","single bole tree","Live, disease damaged",26.4,130,,19.5,,,,,,,,,,,,,,,,,,,,"Damage on bole from beech bark disease.","0000-0001-9529-4416","0000-0003-2931-6669",,
"254c4bed-56eb-4c3c-9fd2-fc06beb6560f","BART_072.basePlot.vst","2019-10-01","vst_BART_2019","D01","BART","BART_072","31_10_4","NEON.PLA.D01.BART.05377",,"ok","small tree","Live, disease damaged",8.5,130,,7.1,,,,,,,,,,,,,,,,,,,,"Damage on bole from beech bark disease.","0000-0001-9529-4416","0000-0003-2931-6669",,
"113ca758-cd8c-4cce-a234-b7cd6181287d","BART_072.basePlot.vst","2019-10-01","vst_BART_2019","D01","BART","BART_072","39_400","NEON.PLA.D01.BART.05357",,"ok","single bole tree","Live, disease damaged",27.5,130,,16.1,,,,,,,,,,,,,,,,,,,,"Damage on bole from beech bark disease.","0000-0001-9529-4416","0000-0003-2931-6669",,
"77af923e-526f-4fb7-b8cf-e2a1a216ba6b","BART_072.basePlot.vst","2019-10-01","vst_BART_2019","D01","BART","BART_072","39_400","NEON.PLA.D01.BART.04925",,,,"Downed",,,,,,,,,,,,,,,,,,,,,,,,"Dead and downed probably because of beech bark disease; too small to qualify for Course Downed Wood protocol","0000-0001-9529-4416","0000-0003-2931-6669",,
