uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"84857569-8090-47a0-a069-77d65ae1b9f6","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","40_3_3","NEON.PLA.D12.YELL.00033",,"ok","small shrub","Live",,,,0.6,0.0,,,1.6,1.4,,"ellipsoid or sphere",2.0,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"fa8ca5ff-cc1e-48a8-bbee-643816fb0a9d","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41_3_4","NEON.PLA.D12.YELL.00021",,"ok","small shrub","Live",,,,0.7,0.0,,,0.7,0.6,,"ellipsoid or sphere",1.2,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"c149dc9a-943c-4a91-a8b1-44b3d4818b8e","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41_3_1","NEON.PLA.D12.YELL.00027",,"ok","small shrub","Live",,,,0.7,0.0,,,0.9,0.5,,"ellipsoid or sphere",1.9,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"d25d0b2a-fea0-4c5c-b0dd-a950af5aab74","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","31_3_4","NEON.PLA.D12.YELL.00010",,"ok","small shrub","Live",,,,0.7,0.0,,,0.9,0.5,,"ellipsoid or sphere",1.7,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"7e20ece2-eddd-41fb-9772-7c53191c9559","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41_3_4","NEON.PLA.D12.YELL.00015",,"ok","small shrub","Live",,,,0.7,0.0,,,0.6,0.6,,"ellipsoid or sphere",2.9,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"1538a232-81f4-4d4a-b446-825b075b9955","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41_3_1","NEON.PLA.D12.YELL.00024",,"ok","small shrub","Live",,,,0.6,0.0,,,1.0,0.7,,"ellipsoid or sphere",1.2,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"af435ab6-97d6-47e4-893e-cb1f94210b41","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","31_3_4","NEON.PLA.D12.YELL.00011",,"ok","small shrub","Live",,,,0.6,0.0,,,0.7,0.4,,"ellipsoid or sphere",1.4,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"784c30a9-b6c4-4c7d-80db-8452005dae9f","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","31_3_4","NEON.PLA.D12.YELL.00007",,"ok","small shrub","Live",,,,0.7,0.0,,,0.7,0.6,,"ellipsoid or sphere",1.7,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"0b8ebb4c-c549-4cc8-917d-e64582bc4130","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41_3_1","NEON.PLA.D12.YELL.00027",,"ok","small shrub","Live",,,,0.7,0.0,,,0.9,0.5,,"ellipsoid or sphere",2.1,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"f7887a97-23fe-461d-b6de-31ea26bd2c15","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41_3_4","NEON.PLA.D12.YELL.00018",,"ok","small shrub","Live",,,,0.5,0.0,,,0.5,0.3,,"ellipsoid or sphere",1.4,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"aa709956-1289-41ae-849f-e5b30949e572","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","40_3_3","NEON.PLA.D12.YELL.00035",,"ok","small shrub","Live",,,,0.8,0.0,,,1.6,1.1,,"ellipsoid or sphere",2.9,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"617c158e-6312-4f1a-8c33-e57e390d3c24","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","40_3_3","NEON.PLA.D12.YELL.00035",,"ok","small shrub","Live",,,,0.8,0.0,,,1.6,1.1,,"ellipsoid or sphere",3.5,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"b6dc4425-68b0-4e9f-bc60-1009e086b245","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","31_3_4","NEON.PLA.D12.YELL.00005",,"ok","small shrub","Live",,,,1.5,0.0,,,0.7,0.6,,"ellipsoid or sphere",1.1,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"677a1e7b-1274-4312-9b88-a33dab10f182","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41_3_1","NEON.PLA.D12.YELL.00027",,"ok","small shrub","Live",,,,0.7,0.0,,,0.9,0.5,,"ellipsoid or sphere",1.3,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"8997f0b2-be01-4682-8bf6-928b8016887b","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","31_3_1","NEON.PLA.D12.YELL.00004",,"ok","small shrub","Live",,,,0.9,0.0,,,1.2,1.0,,"ellipsoid or sphere",3.3,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"a649765a-cba1-41a1-a5ad-92c2699d4651","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","40_3_3","NEON.PLA.D12.YELL.00033",,"ok","small shrub","Live",,,,0.6,0.0,,,1.6,1.4,,"ellipsoid or sphere",5.3,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"1a178395-ed70-469b-8400-8aa4643ad383","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","31_3_4","NEON.PLA.D12.YELL.00006",,"ok","small shrub","Live",,,,0.7,0.0,,,1.0,0.7,,"ellipsoid or sphere",1.2,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"29b8ebb2-a381-42e7-a902-ef206a4ad68a","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41_3_1","NEON.PLA.D12.YELL.00024",,"ok","small shrub","Live",,,,0.6,0.0,,,1.0,0.7,,"ellipsoid or sphere",1.4,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"5e840255-af90-44e8-b90b-6d9df6ae42bb","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","31_3_4","NEON.PLA.D12.YELL.00006",,"ok","small shrub","Live",,,,0.7,0.0,,,1.0,0.7,,"ellipsoid or sphere",1.6,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"7146f424-f505-4f7c-99bc-1c8adba6127a","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41_3_1","NEON.PLA.D12.YELL.00026",,"ok","small shrub","Live",,,,0.5,0.0,,,0.6,0.4,,"ellipsoid or sphere",1.1,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"d66ffeaa-7a79-4d34-aecf-c677e25251b7","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41_3_4","NEON.PLA.D12.YELL.00019",,"ok","small shrub","Live",,,,0.6,0.0,,,0.3,0.2,,"ellipsoid or sphere",1.2,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
"e2fdd2a0-3095-4b6b-bead-7fc1a5e6bcdf","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41_3_4","NEON.PLA.D12.YELL.00016",,"ok","small shrub","Live",,,,0.6,0.0,,,1.1,0.7,,"ellipsoid or sphere",3.1,10,,,,,,,,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",,
